gene_id	uniprot_acc	uniprot_entry	pident	align_length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovs	quality_tier	description	source
Montipora_capitata_HIv3___RNAseq.g11237.t1	A6QLU6	AGRD1_BOVIN	34.653	101	63	1	79	372	726	826	4.45e-13	72.4	789	902	37	LOW	Adhesion G-protein coupled receptor D1	SwissProt
Montipora_capitata_HIv3___RNAseq.g11431.t1	Q8K2J9	BTBD6_MOUSE	43.525	278	151	3	19	852	115	386	2.85e-73	239	1002	539	83	HIGH	BTB/POZ domain-containing protein 6	SwissProt
Montipora_capitata_HIv3___RNAseq.g11548.t1	Q60803	TRAF3_MOUSE	37.762	429	243	5	7	1287	158	564	2.28e-87	280	1311	567	98	MEDIUM	TNF receptor-associated factor 3	SwissProt
Montipora_capitata_HIv3___RNAseq.g11658.t1	O13019	RS12_ORENI	78.906	128	27	0	28	411	4	131	9.96e-68	208	741	132	52	MEDIUM	Small ribosomal subunit protein eS12	SwissProt
Montipora_capitata_HIv3___RNAseq.g11766.t1	Q0DXS3	RDR1_ORYSJ	31.304	460	259	16	253	1578	69	489	4.47e-45	175	2019	740	66	MEDIUM	Probable RNA-dependent RNA polymerase 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g11883.t1	A0A1D5NSM8	SVEP1_DANRE	46.354	192	98	4	79	639	1427	1618	9.72e-43	157	678	3615	83	HIGH	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g12062.t1	F8W3R9	ALK_DANRE	39.806	103	50	3	364	654	688	784	7.30e-07	55.5	1206	1705	24	LOW	ALK tyrosine kinase receptor	SwissProt
Montipora_capitata_HIv3___RNAseq.g12097.t1	P27708	PYR1_HUMAN	62.049	2245	735	19	70	6546	2	2215	0.0	2702	6582	2225	98	HIGH	Multifunctional protein CAD	SwissProt
Montipora_capitata_HIv3___RNAseq.g40427.t1a	Q05932	FOLC_HUMAN	47.415	561	259	11	16	1650	45	585	1.16e-161	476	1665	587	98	HIGH	Folylpolyglutamate synthase, mitochondrial	SwissProt
Montipora_capitata_HIv3___RNAseq.g40444.t1	Q5UQ60	YL662_MIMIV	25.753	299	184	10	232	1053	48	333	2.28e-18	89.7	1113	462	74	LOW	Uncharacterized protein L662	SwissProt
Montipora_capitata_HIv3___RNAseq.g40524.t1	Q16787	LAMA3_HUMAN	55.319	47	21	0	190	330	1263	1309	2.38e-10	59.7	351	3333	50	LOW	Laminin subunit alpha-3	SwissProt
Montipora_capitata_HIv3___TS.g47006.t1	Q12766	HMGX3_HUMAN	21.973	223	128	4	28	576	917	1133	1.06e-06	53.1	756	1292	73	LOW	HMG domain-containing protein 3	SwissProt
Montipora_capitata_HIv3___RNAseq.g40556.t1	Q64605	PTPRS_RAT	27.813	791	474	32	76	2343	162	890	1.40e-45	181	2451	1907	94	LOW	Receptor-type tyrosine-protein phosphatase S	SwissProt
Montipora_capitata_HIv3___TS.g47027.t2	Q13114	TRAF3_HUMAN	33.750	560	327	12	40	1710	47	565	2.34e-100	318	1713	568	98	MEDIUM	TNF receptor-associated factor 3	SwissProt
Montipora_capitata_HIv3___RNAseq.g40578.t1	Q60803	TRAF3_MOUSE	33.216	569	311	15	40	1689	46	564	9.89e-96	306	1737	567	95	MEDIUM	TNF receptor-associated factor 3	SwissProt
Montipora_capitata_HIv3___TS.g47198.t1	Q95SX7	RTBS_DROME	31.855	248	145	10	655	1368	548	781	4.89e-13	75.1	1374	906	52	MEDIUM	Probable RNA-directed DNA polymerase from transposon BS	SwissProt
Montipora_capitata_HIv3___TS.g47223.t1	O73853	CP17A_ICTPU	37.166	487	298	4	43	1494	18	499	5.80e-109	336	1500	514	97	MEDIUM	Steroid 17-alpha-hydroxylase/17,20 lyase	SwissProt
Montipora_capitata_HIv3___RNAseq.g40803.t1	Q1LXK4	M10B1_DANRE	43.581	849	432	23	571	3027	157	988	0.0	622	3117	1013	79	HIGH	Putative helicase mov-10-B.1	SwissProt
Montipora_capitata_HIv3___RNAseq.g40982.t1a	Q6DCP1	FXRD1_XENLA	46.229	411	191	7	190	1335	90	499	1.48e-120	363	1338	499	86	HIGH	FAD-dependent oxidoreductase domain-containing protein 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g40983.t1	P49899	IOD3_XENLA	38.235	170	68	4	217	618	86	254	3.33e-33	123	645	271	62	MEDIUM	Thyroxine 5-deiodinase	SwissProt
Montipora_capitata_HIv3___RNAseq.g40991.t1	Q6DG03	DMTF1_DANRE	38.596	285	160	5	988	1842	124	393	5.52e-48	182	1914	645	45	LOW	Cyclin-D-binding Myb-like transcription factor 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g41091.t1c	Q7RTR2	NLRC3_HUMAN	41.688	391	226	1	997	2163	671	1061	2.27e-75	267	2223	1065	54	MEDIUM	NLR family CARD domain-containing protein 3	SwissProt
Montipora_capitata_HIv3___RNAseq.g41093.t1	Q7RTR2	NLRC3_HUMAN	39.589	389	205	2	4	1080	677	1065	1.05e-68	237	1143	1065	97	MEDIUM	NLR family CARD domain-containing protein 3	SwissProt
Montipora_capitata_HIv3___RNAseq.g41114.t1	P20700	LMNB1_HUMAN	30.189	583	302	14	40	1632	20	549	4.62e-48	182	2217	586	88	MEDIUM	Lamin-B1	SwissProt
Montipora_capitata_HIv3___RNAseq.g41144.t1	O60494	CUBN_HUMAN	31.330	233	139	5	160	846	824	1039	4.59e-22	103	1419	3623	63	MEDIUM	Cubilin	SwissProt
Montipora_capitata_HIv3___RNAseq.g41226.t1	Q9NVG8	TBC13_HUMAN	59.645	394	150	4	10	1170	6	397	6.34e-165	472	1248	400	93	HIGH	TBC1 domain family member 13	SwissProt
Montipora_capitata_HIv3___RNAseq.g41254.t1	Q8TE60	ATS18_HUMAN	31.328	881	463	27	163	2445	60	918	1.61e-120	396	2484	1221	92	MEDIUM	A disintegrin and metalloproteinase with thrombospondin motifs 18	SwissProt
Montipora_capitata_HIv3___TS.g47745.t1	Q5R874	DHX9_PONAB	53.138	1195	489	16	19	3555	5	1144	0.0	1258	3771	1269	94	HIGH	ATP-dependent RNA helicase A	SwissProt
Montipora_capitata_HIv3___RNAseq.g41318.t1	Q08CY9	EOGT_XENTR	50.320	469	214	9	133	1518	56	512	5.02e-158	463	1554	525	89	HIGH	EGF domain-specific O-linked N-acetylglucosamine transferase	SwissProt
Montipora_capitata_HIv3___RNAseq.g41333.t1	Q5ZMC0	EDF1_CHICK	70.946	148	43	0	1	444	1	148	4.02e-72	216	450	148	99	HIGH	Endothelial differentiation-related factor 1 homolog	SwissProt
Montipora_capitata_HIv3___RNAseq.g41416.t2a	B3EWZ9	HEPHL_ACRMI	54.771	1090	474	10	28	3270	6	1085	0.0	1250	3474	1114	93	HIGH	Hephaestin-like protein	SwissProt
Montipora_capitata_HIv3___RNAseq.g41490.t1	P33587	PROC_MOUSE	32.861	353	184	12	310	1242	104	445	6.71e-40	151	1266	460	74	MEDIUM	Vitamin K-dependent protein C	SwissProt
Montipora_capitata_HIv3___TS.g48039.t2	O01635	ASIC1_CAEEL	26.950	423	215	17	574	1806	436	776	6.08e-27	120	1896	823	65	LOW	Degenerin-like protein asic-1	SwissProt
Montipora_capitata_HIv3___RNAseq.g41558.t1	B3EWY6	SAAR1_ACRMI	38.532	109	63	3	133	456	113	218	7.49e-15	76.3	711	386	46	LOW	Skeletal aspartic acid-rich protein 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g41637.t1	Q8N567	ZCHC9_HUMAN	50.000	152	66	5	472	924	129	271	3.11e-44	155	927	271	49	LOW	Zinc finger CCHC domain-containing protein 9	SwissProt
Montipora_capitata_HIv3___TS.g48244.t1	Q6N075	MFSD5_HUMAN	35.156	384	226	6	220	1335	26	398	9.74e-51	182	1497	450	75	MEDIUM	Molybdate-anion transporter	SwissProt
Montipora_capitata_HIv3___RNAseq.g42092.t1	Q8C1B2	PARPT_MOUSE	36.946	203	124	4	2257	2859	449	649	1.16e-33	142	2868	657	21	LOW	Protein mono-ADP-ribosyltransferase TIPARP	SwissProt
Montipora_capitata_HIv3___RNAseq.g42130.t1	Q09575	YRD6_CAEEL	27.624	181	111	6	205	693	714	892	1.02e-10	64.7	705	1268	69	LOW	Uncharacterized protein K02A2.6	SwissProt
Montipora_capitata_HIv3___RNAseq.g42152.t1	Q9TXQ1	TNKS1_CAEEL	33.469	493	289	12	6127	7545	1800	2273	1.96e-66	255	7800	2276	57	MEDIUM	Poly [ADP-ribose] polymerase tankyrase	SwissProt
Montipora_capitata_HIv3___RNAseq.g42608.t1	Q8IU60	DCP2_HUMAN	50.787	254	122	1	67	828	8	258	1.11e-93	291	1314	420	58	MEDIUM	m7GpppN-mRNA hydrolase	SwissProt
Montipora_capitata_HIv3___RNAseq.g42612.t1	Q8HXX6	SAP3_MACFA	23.529	187	111	7	52	531	7	188	2.10e-09	57.8	534	190	90	LOW	Ganglioside GM2 activator	SwissProt
Montipora_capitata_HIv3___RNAseq.g42740.t1	Q9JME5	AP3B2_MOUSE	72.144	639	172	2	40	1938	23	661	0.0	887	2595	1082	73	HIGH	AP-3 complex subunit beta-2	SwissProt
Montipora_capitata_HIv3___RNAseq.g42988.t1	Q8C9B9	DIDO1_MOUSE	54.545	33	15	0	2158	2256	266	298	8.87e-07	57.0	2367	2256	4	LOW	Death-inducer obliterator 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g43111.t1	Q99L28	RLP24_MOUSE	64.375	160	55	1	1	474	1	160	6.66e-71	214	486	163	98	HIGH	Probable ribosome biogenesis protein RLP24	SwissProt
Montipora_capitata_HIv3___RNAseq.g43134.t1	P32027	CROC_DROME	62.385	109	41	0	238	564	71	179	8.65e-40	148	849	508	39	LOW	Fork head domain-containing protein crocodile	SwissProt
Montipora_capitata_HIv3___RNAseq.g43161.t1a	O88700	BLM_MOUSE	50.617	567	263	7	937	2622	656	1210	0.0	579	2979	1416	57	MEDIUM	RecQ-like DNA helicase BLM	SwissProt
Montipora_capitata_HIv3___RNAseq.g43228.t1a	Q9D2K4	IQCH_MOUSE	42.048	1094	562	16	22	3249	5	1044	0.0	845	3729	1071	87	HIGH	IQ domain-containing protein H	SwissProt
Montipora_capitata_HIv3___RNAseq.g43738.t1	A0A261GVB1	TYR2_HAHS4	41.834	447	206	14	13	1275	2	420	9.98e-93	301	2070	550	61	HIGH	Tyrosinase HcTyr2	SwissProt
Montipora_capitata_HIv3___RNAseq.g43827.t1	P31907	HOXX_BRADU	50.943	106	47	3	7	309	327	432	1.94e-21	90.9	333	566	91	HIGH	Hydrogenase maturation factor HoxX	SwissProt
Montipora_capitata_HIv3___TS.g50346.t1b	P31907	HOXX_BRADU	31.004	229	125	11	40	690	10	217	3.81e-15	77.8	711	566	92	MEDIUM	Hydrogenase maturation factor HoxX	SwissProt
Montipora_capitata_HIv3___RNAseq.g43960.t1	Q8R508	FAT3_RAT	37.302	126	61	7	106	462	4021	4135	2.66e-11	72.0	2685	4555	13	LOW	Protocadherin Fat 3	SwissProt
Montipora_capitata_HIv3___RNAseq.g44050.t1	Q7T2B9	MTPN_DANRE	40.449	89	52	1	385	651	6	93	7.95e-14	69.3	732	118	36	LOW	Myotrophin	SwissProt
Montipora_capitata_HIv3___TS.g50674.t1	Q9BXW7	HDHD5_HUMAN	38.107	412	169	11	109	1188	41	418	1.12e-57	197	1203	423	90	MEDIUM	Haloacid dehalogenase-like hydrolase domain-containing 5	SwissProt
Montipora_capitata_HIv3___RNAseq.g44164.t1	P38658	ERP60_SCHMA	37.008	127	72	2	76	435	19	144	4.29e-20	89.4	498	484	72	MEDIUM	Probable protein disulfide-isomerase ER-60	SwissProt
Montipora_capitata_HIv3___RNAseq.g44252.t1	H1AFJ5	SCNNA_NEOFS	27.419	558	332	16	148	1671	23	557	1.09e-55	202	1716	655	89	LOW	Epithelial sodium channel subunit alpha	SwissProt
Montipora_capitata_HIv3___RNAseq.g44321.t1	Q3UZD5	PRDM6_MOUSE	41.609	435	193	12	670	1944	200	583	1.81e-95	309	1953	596	65	HIGH	Putative histone-lysine N-methyltransferase PRDM6	SwissProt
Montipora_capitata_HIv3___RNAseq.g46193.t1c	Q86VZ2	WDR5B_HUMAN	23.899	318	210	12	3007	3912	27	328	1.36e-08	62.0	4062	330	22	LOW	WD repeat-containing protein 5B	SwissProt
Montipora_capitata_HIv3___RNAseq.g46357.t1	Q9CYL5	GAPR1_MOUSE	42.282	149	77	5	811	1251	9	150	1.52e-28	113	1362	154	32	LOW	Golgi-associated plant pathogenesis-related protein 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g46376.t1	B3EWZ8	ECT_ACRMI	54.762	42	19	0	298	423	248	289	3.93e-06	48.9	459	400	27	LOW	Ectin (Fragment)	SwissProt
Montipora_capitata_HIv3___RNAseq.g46377.t1	Q9CYL5	GAPR1_MOUSE	41.441	111	49	6	1	324	52	149	7.85e-14	66.6	351	154	92	MEDIUM	Golgi-associated plant pathogenesis-related protein 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g46378.t1	P48416	CP10_LYMST	33.794	506	314	10	73	1566	52	544	6.12e-95	302	1569	545	95	MEDIUM	Cytochrome P450 10	SwissProt
Montipora_capitata_HIv3___RNAseq.g46398.t1	Q09930	DIRA_CAEEL	33.918	171	102	3	58	567	31	191	2.20e-28	109	663	219	77	MEDIUM	GTP-binding protein drn-1 (Fragment)	SwissProt
Montipora_capitata_HIv3___RNAseq.g46409.t1	Q9PVW8	SAL_SILAS	37.681	207	109	7	40	636	113	307	2.44e-31	119	642	308	93	MEDIUM	Rhamnose-binding lectin	SwissProt
Montipora_capitata_HIv3___RNAseq.g46546.t1	Q93Z30	BHP_ARATH	30.159	252	145	8	1684	2355	166	414	1.71e-24	111	2367	459	28	LOW	Serine/threonine-protein kinase 12	SwissProt
Montipora_capitata_HIv3___RNAseq.g46567.t1	Q93Z30	BHP_ARATH	30.992	242	141	7	979	1635	176	414	1.19e-23	107	1665	459	39	LOW	Serine/threonine-protein kinase 12	SwissProt
Montipora_capitata_HIv3___TS.g1054.t1	F6R2G2	NLRC4_XENTR	26.056	284	155	11	409	1131	143	414	2.13e-10	66.2	1146	997	63	LOW	NLR family CARD domain-containing protein 4	SwissProt
Montipora_capitata_HIv3___RNAseq.g46769.t1	Q80TC5	POGK_MOUSE	32.258	93	61	2	205	483	199	289	1.94e-06	51.2	594	607	47	LOW	Pogo transposable element with KRAB domain	SwissProt
Montipora_capitata_HIv3___RNAseq.g46819.t1	Q9VVY3	GBS76_DROME	36.872	179	101	5	142	651	459	634	1.72e-28	115	675	681	76	MEDIUM	Glycogen-binding subunit 76A	SwissProt
Montipora_capitata_HIv3___RNAseq.g46820.t1	Q28E28	PPR3B_XENTR	41.379	174	91	6	139	630	77	249	1.29e-28	112	705	301	70	HIGH	Protein phosphatase 1 regulatory subunit 3B	SwissProt
Montipora_capitata_HIv3___TS.g1118.t1	Q8TDB6	DTX3L_HUMAN	57.542	179	75	1	1498	2031	561	739	1.35e-51	194	2037	740	26	LOW	E3 ubiquitin-protein ligase DTX3L	SwissProt
Montipora_capitata_HIv3___RNAseq.g46860.t1	Q9WYX8	Y508_THEMA	48.295	176	87	4	1471	1998	426	597	5.35e-39	158	3654	599	14	LOW	Uncharacterized protein TM_0508	SwissProt
Montipora_capitata_HIv3___RNAseq.g46863.t1	Q8TDB6	DTX3L_HUMAN	56.863	204	86	2	2251	2856	536	739	6.38e-57	213	2862	740	21	LOW	E3 ubiquitin-protein ligase DTX3L	SwissProt
Montipora_capitata_HIv3___RNAseq.35314_t	Q5REG4	DTX3_PONAB	59.574	188	72	3	3538	4089	157	344	1.28e-54	197	4095	347	13	LOW	Probable E3 ubiquitin-protein ligase DTX3	SwissProt
Montipora_capitata_HIv3___RNAseq.g46921.t1	A2RT91	ANKAR_MOUSE	32.533	375	249	3	25	1143	977	1349	1.32e-55	205	1617	1465	69	MEDIUM	Ankyrin and armadillo repeat-containing protein	SwissProt
Montipora_capitata_HIv3___RNAseq.g47014.t1	Q3UQ28	PXDN_MOUSE	31.250	272	179	6	535	1326	340	611	8.72e-33	137	1515	1475	62	MEDIUM	Peroxidasin homolog	SwissProt
Montipora_capitata_HIv3___TS.g1358.t1	Q9Z0U4	GABR1_RAT	22.737	475	291	14	70	1335	163	614	1.28e-22	104	1353	960	94	LOW	Gamma-aminobutyric acid type B receptor subunit 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g47210.t1	Q09575	YRD6_CAEEL	28.529	333	203	11	223	1140	753	1077	2.39e-33	138	1515	1268	61	LOW	Uncharacterized protein K02A2.6	SwissProt
Montipora_capitata_HIv3___RNAseq.g47211.t1	P10394	POL4_DROME	41.667	96	54	1	205	486	443	538	1.01e-13	71.6	516	1237	55	MEDIUM	Retrovirus-related Pol polyprotein from transposon 412	SwissProt
Montipora_capitata_HIv3___RNAseq.g47379.t1	Q99547	MPH6_HUMAN	48.352	91	42	2	1	273	75	160	1.22e-11	60.1	276	160	99	MEDIUM	M-phase phosphoprotein 6	SwissProt
Montipora_capitata_HIv3___RNAseq.g47633.t1	Q9BZ19	ANR60_HUMAN	25.907	193	111	8	127	636	113	296	5.53e-07	57.0	3384	345	15	LOW	Ankyrin repeat domain-containing protein 60	SwissProt
Montipora_capitata_HIv3___RNAseq.g47938.t1	P05130	KPC1_DROME	37.193	285	162	7	328	1167	352	624	5.38e-48	176	1185	679	71	MEDIUM	Protein kinase C, brain isozyme	SwissProt
Montipora_capitata_HIv3___RNAseq.g47955.t1	Q641Y8	DDX1_RAT	67.692	195	61	1	7	585	538	732	7.14e-93	289	609	740	95	HIGH	ATP-dependent RNA helicase DDX1	SwissProt
Montipora_capitata_HIv3___RNAseq.g48010.t1	Q96CG8	CTHR1_HUMAN	46.763	139	70	3	148	555	105	242	2.93e-36	130	666	243	61	HIGH	Collagen triple helix repeat-containing protein 1	SwissProt
Montipora_capitata_HIv3___TS.g2501.t2	A4IFW2	PTPRF_DANRE	30.588	340	192	9	1051	1998	600	919	8.46e-30	132	2802	1909	34	LOW	Receptor-type tyrosine-protein phosphatase F	SwissProt
Montipora_capitata_HIv3___TS.g2560.t1	P23978	SC6A1_RAT	44.479	643	284	8	97	1998	1	579	0.0	557	2073	599	92	HIGH	Sodium- and chloride-dependent GABA transporter 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g49273.t1	B3EWY9	MLP_ACRMI	31.173	571	320	15	34	1590	1004	1553	3.93e-73	256	1602	1594	97	MEDIUM	Mucin-like protein (Fragment)	SwissProt
Montipora_capitata_HIv3___RNAseq.g49548.t1b	Q90805	CNG1_CHICK	30.879	421	264	12	589	1824	244	646	6.68e-51	196	3444	735	72	MEDIUM	Cyclic nucleotide-gated channel cone photoreceptor subunit alpha	SwissProt
Montipora_capitata_HIv3___RNAseq.g49564.t1	P78357	CNTP1_HUMAN	32.609	276	170	8	277	1086	515	780	3.31e-33	134	1095	1384	74	MEDIUM	Contactin-associated protein 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g49577.t1	Q5TM20	TNFB_MACMU	28.931	159	87	7	49	474	56	205	4.68e-08	53.5	477	205	89	LOW	Lymphotoxin-alpha	SwissProt
Montipora_capitata_HIv3___RNAseq.g49841.t1	A0A0C2SRU0	IBOD_AMAMK	40.960	354	177	9	367	1347	1	349	5.90e-81	257	1359	350	72	HIGH	Decarboxylase iboD	SwissProt
Montipora_capitata_HIv3___RNAseq.g49895.t2	O43315	AQP9_HUMAN	49.438	267	134	1	76	873	4	270	1.84e-86	264	933	295	86	HIGH	Aquaporin-9	SwissProt
Montipora_capitata_HIv3___RNAseq.g49962.t1	Q96C34	RUND1_HUMAN	33.888	661	316	16	58	1935	39	613	1.31e-81	273	1947	613	96	MEDIUM	RUN domain-containing protein 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g49974.t1	Q9W7R6	SOX14_CHICK	54.630	108	46	2	10	327	3	109	3.64e-26	105	723	240	44	LOW	Transcription factor SOX-14	SwissProt
Montipora_capitata_HIv3___RNAseq.g49986.t1	A0A2J6RX17	NLRN_HYAVF	22.381	420	261	14	1003	2184	358	738	9.26e-07	57.8	4755	990	25	LOW	Nucleotide-binding leucine-rich repeat (NLR)-like protein	SwissProt
Montipora_capitata_HIv3___RNAseq.g50110.t1	Q5CZC0	FSIP2_HUMAN	44.231	104	52	4	94	399	51	150	2.67e-12	77.0	7284	6907	4	LOW	Fibrous sheath-interacting protein 2	SwissProt
Montipora_capitata_HIv3___RNAseq.g50166.t1	Q9UBS5	GABR1_HUMAN	26.385	758	467	19	22	2136	164	883	1.27e-61	226	2139	961	99	LOW	Gamma-aminobutyric acid type B receptor subunit 1	SwissProt
Montipora_capitata_HIv3___TS.g4543.t1	O88871	GABR2_RAT	37.584	298	175	3	88	981	457	743	2.61e-57	206	1290	940	69	MEDIUM	Gamma-aminobutyric acid type B receptor subunit 2	SwissProt
Montipora_capitata_HIv3___RNAseq.g50170.t1	O75899	GABR2_HUMAN	26.368	603	368	14	379	2049	173	745	1.08e-52	201	2319	941	72	LOW	Gamma-aminobutyric acid type B receptor subunit 2	SwissProt
Montipora_capitata_HIv3___RNAseq.g50276.t1	Q6NV04	HACL2_DANRE	69.231	624	187	2	1	1866	1	621	0.0	792	1869	621	99	HIGH	2-hydroxyacyl-CoA lyase 2	SwissProt
Montipora_capitata_HIv3___TS.g4674.t2b	F1M3J4	MRP4_RAT	32.895	760	444	14	49	2244	4	725	1.20e-124	410	2655	1325	96	MEDIUM	ATP-binding cassette subfamily C member 4	SwissProt
Montipora_capitata_HIv3___RNAseq.g8250.t1b	Q9UNQ0	ABCG2_HUMAN	50.556	540	260	3	28	1641	60	594	1.64e-179	524	1692	655	95	HIGH	Broad substrate specificity ATP-binding cassette transporter ABCG2	SwissProt
Montipora_capitata_HIv3___TS.g20607.t1	Q9P2R3	ANFY1_HUMAN	54.369	515	182	1	331	1716	652	1166	0.0	556	1725	1169	81	HIGH	Rabankyrin-5	SwissProt
Montipora_capitata_HIv3___RNAseq.g23883.t1	O50655	XERD_SELRU	28.155	206	142	4	94	699	39	242	3.84e-15	78.6	948	341	64	LOW	Integrase/recombinase xerD homolog	SwissProt
Montipora_capitata_HIv3___RNAseq.g12596.t1	Q8BIK4	DOCK9_MOUSE	38.227	1117	547	25	1	3078	532	1596	0.0	704	3462	2055	99	MEDIUM	Dedicator of cytokinesis protein 9	SwissProt
Montipora_capitata_HIv3___TS.g23449.t1	P08548	LIN1_NYCCO	23.858	197	143	2	3154	3732	452	645	1.21e-12	77.0	4101	1260	14	LOW	LINE-1 reverse transcriptase homolog	SwissProt
Montipora_capitata_HIv3___RNAseq.g18899.t1c	A8WH75	CD302_PIG	25.926	135	82	7	22	408	30	152	1.75e-06	49.3	465	240	83	LOW	CD302 antigen	SwissProt
Montipora_capitata_HIv3___RNAseq.g40120.t1	Q8RWL6	STY17_ARATH	29.242	277	170	9	2110	2883	275	544	3.32e-26	118	2907	570	27	LOW	Serine/threonine-protein kinase STY17	SwissProt
Montipora_capitata_HIv3___RNAseq.g40082.t1	Q61488	DHH_MOUSE	33.146	178	112	3	985	1497	187	364	1.81e-22	103	1602	396	32	LOW	Desert hedgehog protein	SwissProt
Montipora_capitata_HIv3___RNAseq.g7598.t1	Q5TZ51	MPV17_DANRE	49.123	171	85	2	22	528	5	175	9.87e-54	172	582	177	87	HIGH	Mitochondrial inner membrane protein Mpv17	SwissProt
Montipora_capitata_HIv3___RNAseq.g50386.t1	P86854	PLCL_MYTGA	30.435	138	89	5	163	573	17	148	4.45e-18	80.9	636	156	65	MEDIUM	Perlucin-like protein	SwissProt
Montipora_capitata_HIv3___TS.g19595.t1	Q96CG8	CTHR1_HUMAN	43.169	183	93	4	925	1440	61	243	5.31e-39	145	1449	243	36	LOW	Collagen triple helix repeat-containing protein 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g7739.t1	Q6TEP1	F91A1_DANRE	40.000	280	135	7	1	837	567	814	1.04e-51	184	843	831	99	HIGH	Protein FAM91A1	SwissProt
Montipora_capitata_HIv3___RNAseq.g7741.t1	Q91731	SX11A_XENLA	67.949	78	24	1	58	288	31	108	1.62e-29	118	879	382	26	LOW	Transcription factor Sox-11-A	SwissProt
Montipora_capitata_HIv3___RNAseq.g12401.t1	Q20176	NAS39_CAEEL	37.607	117	69	2	679	1023	664	778	8.99e-13	75.1	1683	928	20	LOW	Zinc metalloproteinase nas-39	SwissProt
Montipora_capitata_HIv3___RNAseq.g23762.t1	Q5R739	JOS1_PONAB	45.714	175	94	1	4	525	25	199	5.11e-53	171	573	202	91	HIGH	Josephin-1	SwissProt
Montipora_capitata_HIv3___RNAseq.g8395.t2a	Q9BUZ4	TRAF4_HUMAN	29.592	294	151	5	52	768	3	295	1.24e-39	152	1404	470	51	LOW	TNF receptor-associated factor 4	SwissProt
Montipora_capitata_HIv3___RNAseq.g45777.t1	Q6DBY9	CHST1_DANRE	29.477	363	219	17	127	1146	65	413	5.19e-28	117	1179	420	87	LOW	Carbohydrate sulfotransferase 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g3804.t1	Q9VBW3	CAD96_DROME	43.986	291	160	2	1384	2256	484	771	3.75e-76	265	2259	773	39	LOW	Tyrosine kinase receptor Cad96Ca	SwissProt
Montipora_capitata_HIv3___RNAseq.g3632.t2	P01133	EGF_HUMAN	47.619	63	31	2	1968	2150	870	932	3.96e-08	60.8	2154	1207	8	LOW	Pro-epidermal growth factor	SwissProt
Montipora_capitata_HIv3___RNAseq.g40162.t1	Q9Z0U4	GABR1_RAT	27.440	707	444	19	88	2139	169	829	8.85e-58	216	2322	960	88	LOW	Gamma-aminobutyric acid type B receptor subunit 1	SwissProt
Montipora_capitata_HIv3___RNAseq.g40166.t1	O88871	GABR2_RAT	29.364	613	369	15	427	2193	172	744	3.90e-64	235	2463	940	72	LOW	Gamma-aminobutyric acid type B receptor subunit 2	SwissProt
Montipora_capitata_HIv3___TS.g14199.t1	Q5F4A1	G2E3_CHICK	20.386	363	259	13	1276	2343	400	739	4.82e-07	57.4	2358	742	45	LOW	G2/M phase-specific E3 ubiquitin-protein ligase	SwissProt
Montipora_capitata_HIv3___RNAseq.g12548.t1	Q640U7	CCD93_XENTR	64.754	122	43	0	1114	1479	485	606	3.89e-46	173	1497	610	24	LOW	Coiled-coil domain-containing protein 93	SwissProt
Montipora_capitata_HIv3___RNAseq.g29751.t1	Q5ZM55	FEM1B_CHICK	38.278	627	375	5	31	1896	8	627	1.24e-133	408	1899	627	98	MEDIUM	Protein fem-1 homolog B	SwissProt
Montipora_capitata_HIv3___RNAseq.g18650.t1	Q7RTR2	NLRC3_HUMAN	44.444	387	215	0	418	1578	671	1057	2.73e-72	252	1581	1065	92	HIGH	NLR family CARD domain-containing protein 3	SwissProt
Montipora_capitata_HIv3___TS.g14155.t1	Q8N972	ZN709_HUMAN	62.284	464	175	0	10	1401	151	614	0.0	579	1647	641	85	HIGH	Zinc finger protein 709	SwissProt
Montipora_capitata_HIv3___RNAseq.g4241.t1	Q504Q3	PAN2_HUMAN	51.433	628	280	9	1	1845	566	1181	0.0	591	1866	1202	99	HIGH	PAN2-PAN3 deadenylation complex catalytic subunit PAN2	SwissProt
Montipora_capitata_HIv3___RNAseq.g4221.t1	Q5F4A1	G2E3_CHICK	21.359	309	193	8	496	1302	389	687	3.84e-11	69.3	1470	742	55	LOW	G2/M phase-specific E3 ubiquitin-protein ligase	SwissProt
Montipora_capitata_HIv3___RNAseq.g8507.t1	Q14159	SPIDR_HUMAN	29.589	365	194	14	19	1062	257	575	3.85e-22	103	1407	915	74	LOW	DNA repair-scaffolding protein	SwissProt
